Timestamp,CPU,CPU MHz,module,event
2024-01-20 07:55:40,14,800.0,rigidbody,start
2024-01-20 07:55:40,15,800.0,rigidbody,start
2024-01-20 07:55:40,16,800.0,rigidbody,start
2024-01-20 07:55:40,17,800.0,rigidbody,start
2024-01-20 07:55:40,18,800.0,rigidbody,start
2024-01-20 07:55:40,19,800.0,rigidbody,start
2024-01-20 07:55:40,20,800.0,rigidbody,start
2024-01-20 07:55:40,21,800.0,rigidbody,start
2024-01-20 07:55:40,22,800.0,rigidbody,start
2024-01-20 07:55:40,23,2100.0,rigidbody,start
2024-01-20 07:55:40,24,2000.0,rigidbody,start
2024-01-20 07:55:40,25,800.0,rigidbody,start
2024-01-20 07:55:40,26,800.0,rigidbody,start
2024-01-20 07:55:40,27,800.0,rigidbody,start
2024-01-20 07:55:40,28,800.0,rigidbody,start
2024-01-20 07:55:40,29,3082.622,rigidbody,start
2024-01-20 07:55:40,30,800.0,rigidbody,start
2024-01-20 07:55:40,31,800.0,rigidbody,start
2024-01-20 07:55:45,0,2950.613,rigidbody,start
2024-01-20 07:55:45,1,2948.606,rigidbody,start
2024-01-20 07:55:45,2,800.0,rigidbody,start
2024-01-20 07:55:45,3,800.0,rigidbody,start
2024-01-20 07:55:45,4,800.0,rigidbody,start
2024-01-20 07:55:45,5,800.0,rigidbody,start
2024-01-20 07:55:45,6,800.0,rigidbody,start
2024-01-20 07:55:45,7,800.0,rigidbody,start
2024-01-20 07:55:45,8,800.0,rigidbody,start
2024-01-20 07:55:45,9,800.0,rigidbody,start
2024-01-20 07:55:45,10,800.0,rigidbody,start
2024-01-20 07:55:45,11,800.0,rigidbody,start
2024-01-20 07:55:45,12,3092.981,rigidbody,start
2024-01-20 07:55:45,13,3100.0,rigidbody,start
2024-01-20 07:55:45,14,800.0,rigidbody,start
2024-01-20 07:55:45,15,2000.0,rigidbody,start
2024-01-20 07:55:45,16,800.0,rigidbody,start
2024-01-20 07:55:45,17,800.0,rigidbody,start
2024-01-20 07:55:45,18,1500.0,rigidbody,start
2024-01-20 07:55:45,19,2000.0,rigidbody,start
2024-01-20 07:55:45,20,800.0,rigidbody,start
2024-01-20 07:55:45,21,2100.0,rigidbody,start
2024-01-20 07:55:45,22,800.0,rigidbody,start
2024-01-20 07:55:45,23,800.0,rigidbody,start
2024-01-20 07:55:45,24,1670.604,rigidbody,start
2024-01-20 07:55:45,25,2000.0,rigidbody,start
2024-01-20 07:55:45,26,800.0,rigidbody,start
2024-01-20 07:55:45,27,800.0,rigidbody,start
2024-01-20 07:55:45,28,800.0,rigidbody,start
2024-01-20 07:55:45,29,3076.8,rigidbody,start
2024-01-20 07:55:45,30,2200.0,rigidbody,start
2024-01-20 07:55:45,31,800.0,rigidbody,start
2024-01-20 07:55:50,0,2992.857,rigidbody,start
2024-01-20 07:55:50,1,800.0,rigidbody,start
2024-01-20 07:55:50,2,2990.332,rigidbody,start
2024-01-20 07:55:50,3,2000.0,rigidbody,start
2024-01-20 07:55:50,4,1315.626,rigidbody,start
2024-01-20 07:55:50,5,1610.929,rigidbody,start
2024-01-20 07:55:50,6,800.0,rigidbody,start
2024-01-20 07:55:50,7,800.0,rigidbody,start
2024-01-20 07:55:50,8,800.0,rigidbody,start
2024-01-20 07:55:50,9,3200.0,rigidbody,start
2024-01-20 07:55:50,10,800.0,rigidbody,start
2024-01-20 07:55:50,11,800.0,rigidbody,start
2024-01-20 07:55:50,12,1000.0,rigidbody,start
2024-01-20 07:55:50,13,3100.0,rigidbody,start
2024-01-20 07:55:50,14,800.0,rigidbody,start
2024-01-20 07:55:50,15,2200.0,rigidbody,start
2024-01-20 07:55:50,16,800.0,rigidbody,start
2024-01-20 07:55:50,17,800.0,rigidbody,start
2024-01-20 07:55:50,18,1400.0,rigidbody,start
2024-01-20 07:55:50,19,800.0,rigidbody,start
2024-01-20 07:55:50,20,800.0,rigidbody,start
2024-01-20 07:55:50,21,800.0,rigidbody,start
2024-01-20 07:55:50,22,800.0,rigidbody,start
2024-01-20 07:55:50,23,2100.0,rigidbody,start
2024-01-20 07:55:50,24,3059.238,rigidbody,start
2024-01-20 07:55:50,25,800.0,rigidbody,start
2024-01-20 07:55:50,26,1900.0,rigidbody,start
2024-01-20 07:55:50,27,2000.0,rigidbody,start
2024-01-20 07:55:50,28,3058.895,rigidbody,start
2024-01-20 07:55:50,29,3200.0,rigidbody,start
2024-01-20 07:55:50,30,800.0,rigidbody,start
2024-01-20 07:55:50,31,800.0,rigidbody,start
2024-01-20 07:55:55,0,2972.658,rigidbody,start
2024-01-20 07:55:55,1,800.0,rigidbody,start
2024-01-20 07:55:55,2,2971.146,rigidbody,start
2024-01-20 07:55:55,3,2000.0,rigidbody,start
2024-01-20 07:55:55,4,800.0,rigidbody,start
2024-01-20 07:55:55,5,800.0,rigidbody,start
2024-01-20 07:55:55,6,2100.0,rigidbody,start
2024-01-20 07:55:55,7,2100.0,rigidbody,start
2024-01-20 07:55:55,8,3121.863,rigidbody,start
2024-01-20 07:55:55,9,800.0,rigidbody,start
2024-01-20 07:55:55,10,800.0,rigidbody,start
2024-01-20 07:55:55,11,800.0,rigidbody,start
2024-01-20 07:55:55,12,1000.0,rigidbody,start
2024-01-20 07:55:55,13,800.0,rigidbody,start
2024-01-20 07:55:55,14,800.0,rigidbody,start
2024-01-20 07:55:55,15,800.0,rigidbody,start
2024-01-20 07:55:55,16,800.0,rigidbody,start
2024-01-20 07:55:55,17,800.0,rigidbody,start
2024-01-20 07:55:55,18,800.0,rigidbody,start
2024-01-20 07:55:55,19,2000.0,rigidbody,start
2024-01-20 07:55:55,20,800.0,rigidbody,start
2024-01-20 07:55:55,21,800.0,rigidbody,start
2024-01-20 07:55:55,22,800.0,rigidbody,start
2024-01-20 07:55:55,23,800.0,rigidbody,start
2024-01-20 07:55:55,24,800.0,rigidbody,start
2024-01-20 07:55:55,25,800.0,rigidbody,start
2024-01-20 07:55:55,26,2100.0,rigidbody,start
2024-01-20 07:55:55,27,1991.104,rigidbody,start
2024-01-20 07:55:55,28,3104.951,rigidbody,start
2024-01-20 07:55:55,29,2100.0,rigidbody,start
2024-01-20 07:55:55,30,800.0,rigidbody,start
2024-01-20 07:55:55,31,800.0,rigidbody,start
2024-01-20 07:56:00,0,800.0,rigidbody,start
2024-01-20 07:56:00,1,2100.0,rigidbody,start
2024-01-20 07:56:00,2,800.0,rigidbody,start
2024-01-20 07:56:00,3,800.0,rigidbody,start
2024-01-20 07:56:00,4,800.0,rigidbody,start
2024-01-20 07:56:00,5,800.0,rigidbody,start
2024-01-20 07:56:00,6,3097.584,rigidbody,start
2024-01-20 07:56:00,7,3096.446,rigidbody,start
2024-01-20 07:56:00,8,3085.986,rigidbody,start
2024-01-20 07:56:00,9,3200.0,rigidbody,start
2024-01-20 07:56:00,10,800.0,rigidbody,start
2024-01-20 07:56:00,11,2100.0,rigidbody,start
2024-01-20 07:56:00,12,1000.0,rigidbody,start
2024-01-20 07:56:00,13,800.0,rigidbody,start
2024-01-20 07:56:00,14,800.0,rigidbody,start
2024-01-20 07:56:00,15,800.0,rigidbody,start
2024-01-20 07:56:00,16,1760.003,rigidbody,start
2024-01-20 07:56:00,17,2000.0,rigidbody,start
2024-01-20 07:56:00,18,800.0,rigidbody,start
2024-01-20 07:56:00,19,800.0,rigidbody,start
2024-01-20 07:56:00,20,800.0,rigidbody,start
2024-01-20 07:56:00,21,800.0,rigidbody,start
2024-01-20 07:56:00,22,800.0,rigidbody,start
2024-01-20 07:56:00,23,800.0,rigidbody,start
2024-01-20 07:56:00,24,800.0,rigidbody,start
2024-01-20 07:56:00,25,800.0,rigidbody,start
2024-01-20 07:56:00,26,800.0,rigidbody,start
2024-01-20 07:56:00,27,800.0,rigidbody,start
2024-01-20 07:56:00,28,3082.31,rigidbody,start
2024-01-20 07:56:00,29,800.0,rigidbody,start
2024-01-20 07:56:00,30,2100.0,rigidbody,start
2024-01-20 07:56:00,31,2000.0,rigidbody,start
2024-01-20 07:56:05,0,800.0,rigidbody,start
2024-01-20 07:56:05,1,800.0,rigidbody,start
2024-01-20 07:56:05,2,2100.0,rigidbody,start
2024-01-20 07:56:05,3,800.0,rigidbody,start
2024-01-20 07:56:05,4,800.0,rigidbody,start
2024-01-20 07:56:05,5,800.0,rigidbody,start
2024-01-20 07:56:05,6,2904.201,rigidbody,start
2024-01-20 07:56:05,7,2904.384,rigidbody,start
2024-01-20 07:56:05,8,3002.448,rigidbody,start
2024-01-20 07:56:05,9,800.0,rigidbody,start
2024-01-20 07:56:05,10,1900.0,rigidbody,start
2024-01-20 07:56:05,11,1942.749,rigidbody,start
2024-01-20 07:56:05,12,800.0,rigidbody,start
2024-01-20 07:56:05,13,800.0,rigidbody,start
2024-01-20 07:56:05,14,800.0,rigidbody,start
2024-01-20 07:56:05,15,800.0,rigidbody,start
2024-01-20 07:56:05,16,800.0,rigidbody,start
2024-01-20 07:56:05,17,800.0,rigidbody,start
2024-01-20 07:56:05,18,800.0,rigidbody,start
2024-01-20 07:56:05,19,800.0,rigidbody,start
2024-01-20 07:56:05,20,800.0,rigidbody,start
2024-01-20 07:56:05,21,2000.0,rigidbody,start
2024-01-20 07:56:05,22,800.0,rigidbody,start
2024-01-20 07:56:05,23,800.0,rigidbody,start
2024-01-20 07:56:05,24,800.0,rigidbody,start
2024-01-20 07:56:05,25,1300.0,rigidbody,start
2024-01-20 07:56:05,26,800.0,rigidbody,start
2024-01-20 07:56:05,27,1200.0,rigidbody,start
2024-01-20 07:56:05,28,3094.832,rigidbody,start
2024-01-20 07:56:05,29,800.0,rigidbody,start
2024-01-20 07:56:05,30,2100.0,rigidbody,start
2024-01-20 07:56:05,31,800.0,rigidbody,start
2024-01-20 07:56:10,0,800.0,rigidbody,start
2024-01-20 07:56:10,1,800.0,rigidbody,start
2024-01-20 07:56:10,2,2894.048,rigidbody,start
2024-01-20 07:56:10,3,800.0,rigidbody,start
2024-01-20 07:56:10,4,800.0,rigidbody,start
2024-01-20 07:56:10,5,800.0,rigidbody,start
2024-01-20 07:56:10,6,2891.117,rigidbody,start
2024-01-20 07:56:10,7,2890.258,rigidbody,start
2024-01-20 07:56:10,8,800.0,rigidbody,start
2024-01-20 07:56:10,9,3200.0,rigidbody,start
2024-01-20 07:56:10,10,800.0,rigidbody,start
2024-01-20 07:56:10,11,800.0,rigidbody,start
2024-01-20 07:56:10,12,800.0,rigidbody,start
2024-01-20 07:56:10,13,800.0,rigidbody,start
2024-01-20 07:56:10,14,1814.302,rigidbody,start
2024-01-20 07:56:10,15,800.0,rigidbody,start
2024-01-20 07:56:10,16,800.0,rigidbody,start
2024-01-20 07:56:10,17,800.0,rigidbody,start
2024-01-20 07:56:10,18,800.0,rigidbody,start
2024-01-20 07:56:10,19,800.0,rigidbody,start
2024-01-20 07:56:10,20,800.0,rigidbody,start
2024-01-20 07:56:10,21,800.0,rigidbody,start
2024-01-20 07:56:10,22,800.0,rigidbody,start
2024-01-20 07:56:10,23,800.0,rigidbody,start
2024-01-20 07:56:10,24,800.0,rigidbody,start
2024-01-20 07:56:10,25,800.0,rigidbody,start
2024-01-20 07:56:10,26,2976.628,rigidbody,start
2024-01-20 07:56:10,27,2000.0,rigidbody,start
2024-01-20 07:56:10,28,800.0,rigidbody,start
2024-01-20 07:56:10,29,800.0,rigidbody,start
2024-01-20 07:56:10,30,800.0,rigidbody,start
2024-01-20 07:56:10,31,2100.0,rigidbody,start
2024-01-20 07:56:15,0,800.0,rigidbody,start
2024-01-20 07:56:15,1,800.0,rigidbody,start
2024-01-20 07:56:15,2,3002.767,rigidbody,start
2024-01-20 07:56:15,3,800.0,rigidbody,start
2024-01-20 07:56:15,4,800.0,rigidbody,start
2024-01-20 07:56:15,5,800.0,rigidbody,start
2024-01-20 07:56:15,6,2997.683,rigidbody,start
2024-01-20 07:56:15,7,1000.0,rigidbody,start
2024-01-20 07:56:15,8,800.0,rigidbody,start
2024-01-20 07:56:15,9,800.0,rigidbody,start
2024-01-20 07:56:15,10,800.0,rigidbody,start
2024-01-20 07:56:15,11,1500.0,rigidbody,start
2024-01-20 07:56:15,12,2200.0,rigidbody,start
2024-01-20 07:56:15,13,800.0,rigidbody,start
2024-01-20 07:56:15,14,800.0,rigidbody,start
2024-01-20 07:56:15,15,800.0,rigidbody,start
2024-01-20 07:56:15,16,800.0,rigidbody,start
2024-01-20 07:56:15,17,800.0,rigidbody,start
2024-01-20 07:56:15,18,800.0,rigidbody,start
2024-01-20 07:56:15,19,800.0,rigidbody,start
2024-01-20 07:56:15,20,800.0,rigidbody,start
2024-01-20 07:56:15,21,1559.607,rigidbody,start
2024-01-20 07:56:15,22,800.0,rigidbody,start
2024-01-20 07:56:15,23,2100.0,rigidbody,start
2024-01-20 07:56:15,24,800.0,rigidbody,start
2024-01-20 07:56:15,25,800.0,rigidbody,start
2024-01-20 07:56:15,26,3104.588,rigidbody,start
2024-01-20 07:56:15,27,2000.0,rigidbody,start
2024-01-20 07:56:15,28,2100.0,rigidbody,start
2024-01-20 07:56:15,29,800.0,rigidbody,start
2024-01-20 07:56:15,30,800.0,rigidbody,start
2024-01-20 07:56:15,31,800.0,rigidbody,start
2024-01-20 07:56:20,0,800.0,rigidbody,start
2024-01-20 07:56:20,1,800.0,rigidbody,start
2024-01-20 07:56:20,2,3000.74,rigidbody,start
2024-01-20 07:56:20,3,800.0,rigidbody,start
2024-01-20 07:56:20,4,800.0,rigidbody,start
2024-01-20 07:56:20,5,800.0,rigidbody,start
2024-01-20 07:56:20,6,1300.0,rigidbody,start
2024-01-20 07:56:20,7,800.0,rigidbody,start
2024-01-20 07:56:20,8,800.0,rigidbody,start
2024-01-20 07:56:20,9,3102.229,rigidbody,start
2024-01-20 07:56:20,10,800.0,rigidbody,start
2024-01-20 07:56:20,11,1400.0,rigidbody,start
2024-01-20 07:56:20,12,2200.0,rigidbody,start
2024-01-20 07:56:20,13,800.0,rigidbody,start
2024-01-20 07:56:20,14,800.0,rigidbody,start
2024-01-20 07:56:20,15,800.0,rigidbody,start
2024-01-20 07:56:20,16,800.0,rigidbody,start
2024-01-20 07:56:20,17,2000.0,rigidbody,start
2024-01-20 07:56:20,18,800.0,rigidbody,start
2024-01-20 07:56:20,19,1201.683,rigidbody,start
2024-01-20 07:56:20,20,800.0,rigidbody,start
2024-01-20 07:56:20,21,1529.493,rigidbody,start
2024-01-20 07:56:20,22,800.0,rigidbody,start
2024-01-20 07:56:20,23,800.0,rigidbody,start
2024-01-20 07:56:20,24,800.0,rigidbody,start
2024-01-20 07:56:20,25,800.0,rigidbody,start
2024-01-20 07:56:20,26,3099.526,rigidbody,start
2024-01-20 07:56:20,27,2000.0,rigidbody,start
2024-01-20 07:56:20,28,800.0,rigidbody,start
2024-01-20 07:56:20,29,800.0,rigidbody,start
2024-01-20 07:56:20,30,800.0,rigidbody,start
2024-01-20 07:56:20,31,800.0,rigidbody,start
2024-01-20 07:56:25,0,2000.0,rigidbody,start
2024-01-20 07:56:25,1,3005.254,rigidbody,start
2024-01-20 07:56:25,2,3098.4,rigidbody,start
2024-01-20 07:56:25,3,1929.687,rigidbody,start
2024-01-20 07:56:25,4,800.0,rigidbody,start
2024-01-20 07:56:25,5,800.0,rigidbody,start
2024-01-20 07:56:25,6,800.0,rigidbody,start
2024-01-20 07:56:25,7,800.0,rigidbody,start
2024-01-20 07:56:25,8,800.0,rigidbody,start
2024-01-20 07:56:25,9,3093.713,rigidbody,start
2024-01-20 07:56:25,10,1200.0,rigidbody,start
2024-01-20 07:56:25,11,800.0,rigidbody,start
2024-01-20 07:56:25,12,800.0,rigidbody,start
2024-01-20 07:56:25,13,800.0,rigidbody,start
2024-01-20 07:56:25,14,800.0,rigidbody,start
2024-01-20 07:56:25,15,800.0,rigidbody,start
2024-01-20 07:56:25,16,800.0,rigidbody,start
2024-01-20 07:56:25,17,2100.0,rigidbody,start
2024-01-20 07:56:25,18,800.0,rigidbody,start
2024-01-20 07:56:25,19,2200.0,rigidbody,start
2024-01-20 07:56:25,20,800.0,rigidbody,start
2024-01-20 07:56:25,21,800.0,rigidbody,start
2024-01-20 07:56:25,22,800.0,rigidbody,start
2024-01-20 07:56:25,23,800.0,rigidbody,start
2024-01-20 07:56:25,24,800.0,rigidbody,start
2024-01-20 07:56:25,25,800.0,rigidbody,start
2024-01-20 07:56:25,26,3091.274,rigidbody,start
2024-01-20 07:56:25,27,800.0,rigidbody,start
2024-01-20 07:56:25,28,2100.0,rigidbody,start
2024-01-20 07:56:25,29,800.0,rigidbody,start
2024-01-20 07:56:25,30,800.0,rigidbody,start
2024-01-20 07:56:25,31,800.0,rigidbody,start
2024-01-20 07:56:30,0,1900.0,rigidbody,start
2024-01-20 07:56:30,1,2977.705,rigidbody,start
2024-01-20 07:56:30,2,2975.906,rigidbody,start
2024-01-20 07:56:30,3,2100.0,rigidbody,start
2024-01-20 07:56:30,4,2000.0,rigidbody,start
2024-01-20 07:56:30,5,800.0,rigidbody,start
2024-01-20 07:56:30,6,800.0,rigidbody,start
2024-01-20 07:56:30,7,800.0,rigidbody,start
2024-01-20 07:56:30,8,800.0,rigidbody,start
2024-01-20 07:56:30,9,2734.014,rigidbody,start
2024-01-20 07:56:30,10,800.0,rigidbody,start
2024-01-20 07:56:30,11,800.0,rigidbody,start
2024-01-20 07:56:30,12,800.0,rigidbody,start
2024-01-20 07:56:30,13,800.0,rigidbody,start
2024-01-20 07:56:30,14,800.0,rigidbody,start
2024-01-20 07:56:30,15,800.0,rigidbody,start
2024-01-20 07:56:30,16,800.0,rigidbody,start
2024-01-20 07:56:30,17,800.0,rigidbody,start
2024-01-20 07:56:30,18,800.0,rigidbody,start
2024-01-20 07:56:30,19,800.0,rigidbody,start
2024-01-20 07:56:30,20,800.0,rigidbody,start
2024-01-20 07:56:30,21,800.0,rigidbody,start
2024-01-20 07:56:30,22,800.0,rigidbody,start
2024-01-20 07:56:30,23,800.0,rigidbody,start
2024-01-20 07:56:30,24,800.0,rigidbody,start
2024-01-20 07:56:30,25,800.0,rigidbody,start
2024-01-20 07:56:30,26,800.0,rigidbody,start
2024-01-20 07:56:30,27,2978.622,rigidbody,start
2024-01-20 07:56:30,28,800.0,rigidbody,start
2024-01-20 07:56:30,29,2100.0,rigidbody,start
2024-01-20 07:56:30,30,1566.492,rigidbody,start
2024-01-20 07:56:30,31,2100.0,rigidbody,start
2024-01-20 07:56:35,0,2800.0,rigidbody,start
2024-01-20 07:56:35,1,2998.811,rigidbody,start
2024-01-20 07:56:35,2,2996.837,rigidbody,start
2024-01-20 07:56:35,3,996.155,rigidbody,start
2024-01-20 07:56:35,4,1179.575,rigidbody,start
2024-01-20 07:56:35,5,800.0,rigidbody,start
2024-01-20 07:56:35,6,800.0,rigidbody,start
2024-01-20 07:56:35,7,800.0,rigidbody,start
2024-01-20 07:56:35,8,2000.0,rigidbody,start
2024-01-20 07:56:35,9,2961.215,rigidbody,start
2024-01-20 07:56:35,10,1900.0,rigidbody,start
2024-01-20 07:56:35,11,800.0,rigidbody,start
2024-01-20 07:56:35,12,800.0,rigidbody,start
2024-01-20 07:56:35,13,800.0,rigidbody,start
2024-01-20 07:56:35,14,800.0,rigidbody,start
2024-01-20 07:56:35,15,800.0,rigidbody,start
2024-01-20 07:56:35,16,800.0,rigidbody,start
2024-01-20 07:56:35,17,800.0,rigidbody,start
2024-01-20 07:56:35,18,800.0,rigidbody,start
2024-01-20 07:56:35,19,800.0,rigidbody,start
2024-01-20 07:56:35,20,800.0,rigidbody,start
2024-01-20 07:56:35,21,800.0,rigidbody,start
2024-01-20 07:56:35,22,2100.0,rigidbody,start
2024-01-20 07:56:35,23,800.0,rigidbody,start
2024-01-20 07:56:35,24,800.0,rigidbody,start
2024-01-20 07:56:35,25,800.0,rigidbody,start
2024-01-20 07:56:35,26,800.0,rigidbody,start
2024-01-20 07:56:35,27,2948.643,rigidbody,start
2024-01-20 07:56:35,28,800.0,rigidbody,start
2024-01-20 07:56:35,29,800.0,rigidbody,start
2024-01-20 07:56:35,30,800.0,rigidbody,start
2024-01-20 07:56:35,31,800.0,rigidbody,start
2024-01-20 07:56:40,0,2997.384,rigidbody,start
2024-01-20 07:56:40,1,800.0,rigidbody,start
2024-01-20 07:56:40,2,2995.787,rigidbody,start
2024-01-20 07:56:40,3,800.0,rigidbody,start
2024-01-20 07:56:40,4,2200.0,rigidbody,start
2024-01-20 07:56:40,5,3000.0,rigidbody,start
2024-01-20 07:56:40,6,1783.379,rigidbody,start
2024-01-20 07:56:40,7,2909.423,rigidbody,start
2024-01-20 07:56:40,8,1900.0,rigidbody,start
2024-01-20 07:56:40,9,2962.657,rigidbody,start
2024-01-20 07:56:40,10,800.0,rigidbody,start
2024-01-20 07:56:40,11,800.0,rigidbody,start
2024-01-20 07:56:40,12,800.0,rigidbody,start
2024-01-20 07:56:40,13,800.0,rigidbody,start
2024-01-20 07:56:40,14,2100.0,rigidbody,start
2024-01-20 07:56:40,15,800.0,rigidbody,start
2024-01-20 07:56:40,16,800.0,rigidbody,start
2024-01-20 07:56:40,17,800.0,rigidbody,start
2024-01-20 07:56:40,18,800.0,rigidbody,start
2024-01-20 07:56:40,19,800.0,rigidbody,start
2024-01-20 07:56:40,20,800.0,rigidbody,start
2024-01-20 07:56:40,21,800.0,rigidbody,start
2024-01-20 07:56:40,22,800.0,rigidbody,start
2024-01-20 07:56:40,23,800.0,rigidbody,start
2024-01-20 07:56:40,24,800.0,rigidbody,start
2024-01-20 07:56:40,25,800.0,rigidbody,start
2024-01-20 07:56:40,26,2000.0,rigidbody,start
2024-01-20 07:56:40,27,2950.357,rigidbody,start
2024-01-20 07:56:40,28,800.0,rigidbody,start
2024-01-20 07:56:40,29,800.0,rigidbody,start
2024-01-20 07:56:40,30,800.0,rigidbody,start
2024-01-20 07:56:40,31,800.0,rigidbody,start
2024-01-20 07:56:45,0,3127.074,rigidbody,start
2024-01-20 07:56:45,1,3126.53,rigidbody,start
2024-01-20 07:56:45,2,1800.0,rigidbody,start
2024-01-20 07:56:45,3,2100.0,rigidbody,start
2024-01-20 07:56:45,4,800.0,rigidbody,start
2024-01-20 07:56:45,5,800.0,rigidbody,start
2024-01-20 07:56:45,6,2000.0,rigidbody,start
2024-01-20 07:56:45,7,2100.0,rigidbody,start
2024-01-20 07:56:45,8,1400.0,rigidbody,start
2024-01-20 07:56:45,9,800.0,rigidbody,start
2024-01-20 07:56:45,10,800.0,rigidbody,start
2024-01-20 07:56:45,11,800.0,rigidbody,start
2024-01-20 07:56:45,12,800.0,rigidbody,start
2024-01-20 07:56:45,13,800.0,rigidbody,start
2024-01-20 07:56:45,14,800.0,rigidbody,start
2024-01-20 07:56:45,15,800.0,rigidbody,start
2024-01-20 07:56:45,16,800.0,rigidbody,start
2024-01-20 07:56:45,17,800.0,rigidbody,start
2024-01-20 07:56:45,18,800.0,rigidbody,start
2024-01-20 07:56:45,19,800.0,rigidbody,start
2024-01-20 07:56:45,20,800.0,rigidbody,start
2024-01-20 07:56:45,21,800.0,rigidbody,start
2024-01-20 07:56:45,22,800.0,rigidbody,start
2024-01-20 07:56:45,23,800.0,rigidbody,start
2024-01-20 07:56:45,24,3030.127,rigidbody,start
2024-01-20 07:56:45,25,3029.082,rigidbody,start
2024-01-20 07:56:45,26,2100.0,rigidbody,start
2024-01-20 07:56:45,27,1492.123,rigidbody,start
2024-01-20 07:56:45,28,858.733,rigidbody,start
2024-01-20 07:56:45,29,800.0,rigidbody,start
2024-01-20 07:56:45,30,800.0,rigidbody,start
2024-01-20 07:56:45,31,800.0,rigidbody,start
2024-01-20 07:56:50,0,2999.258,rigidbody,start
2024-01-20 07:56:50,1,800.0,rigidbody,start
2024-01-20 07:56:50,2,800.0,rigidbody,start
2024-01-20 07:56:50,3,800.0,rigidbody,start
2024-01-20 07:56:50,4,800.0,rigidbody,start
2024-01-20 07:56:50,5,800.0,rigidbody,start
2024-01-20 07:56:50,6,800.0,rigidbody,start
2024-01-20 07:56:50,7,800.0,rigidbody,start
2024-01-20 07:56:50,8,3106.231,rigidbody,start
2024-01-20 07:56:50,9,2000.0,rigidbody,start
2024-01-20 07:56:50,10,800.0,rigidbody,start
2024-01-20 07:56:50,11,800.0,rigidbody,start
2024-01-20 07:56:50,12,800.0,rigidbody,start
2024-01-20 07:56:50,13,800.0,rigidbody,start
2024-01-20 07:56:50,14,800.0,rigidbody,start
2024-01-20 07:56:50,15,800.0,rigidbody,start
2024-01-20 07:56:50,16,3200.0,rigidbody,start
2024-01-20 07:56:50,17,2987.126,rigidbody,start
2024-01-20 07:56:50,18,800.0,rigidbody,start
2024-01-20 07:56:50,19,800.0,rigidbody,start
2024-01-20 07:56:50,20,800.0,rigidbody,start
2024-01-20 07:56:50,21,2100.0,rigidbody,start
2024-01-20 07:56:50,22,2002.876,rigidbody,start
2024-01-20 07:56:50,23,2000.0,rigidbody,start
2024-01-20 07:56:50,24,800.0,rigidbody,start
2024-01-20 07:56:50,25,800.0,rigidbody,start
2024-01-20 07:56:50,26,3103.678,rigidbody,start
2024-01-20 07:56:50,27,800.0,rigidbody,start
2024-01-20 07:56:50,28,823.657,rigidbody,start
2024-01-20 07:56:50,29,800.0,rigidbody,start
2024-01-20 07:56:50,30,800.0,rigidbody,start
2024-01-20 07:56:50,31,800.0,rigidbody,start
2024-01-20 07:56:55,0,800.0,rigidbody,start
2024-01-20 07:56:55,1,2979.284,rigidbody,start
2024-01-20 07:56:55,2,2100.0,rigidbody,start
2024-01-20 07:56:55,3,2100.0,rigidbody,start
2024-01-20 07:56:55,4,800.0,rigidbody,start
2024-01-20 07:56:55,5,800.0,rigidbody,start
2024-01-20 07:56:55,6,800.0,rigidbody,start
2024-01-20 07:56:55,7,800.0,rigidbody,start
2024-01-20 07:56:55,8,3093.347,rigidbody,start
2024-01-20 07:56:55,9,1789.969,rigidbody,start
2024-01-20 07:56:55,10,800.0,rigidbody,start
2024-01-20 07:56:55,11,2100.0,rigidbody,start
2024-01-20 07:56:55,12,800.0,rigidbody,start
2024-01-20 07:56:55,13,800.0,rigidbody,start
2024-01-20 07:56:55,14,800.0,rigidbody,start
2024-01-20 07:56:55,15,800.0,rigidbody,start
2024-01-20 07:56:55,16,800.0,rigidbody,start
2024-01-20 07:56:55,17,800.0,rigidbody,start
2024-01-20 07:56:55,18,800.0,rigidbody,start
2024-01-20 07:56:55,19,800.0,rigidbody,start
2024-01-20 07:56:55,20,800.0,rigidbody,start
2024-01-20 07:56:55,21,800.0,rigidbody,start
2024-01-20 07:56:55,22,2964.24,rigidbody,start
2024-01-20 07:56:55,23,800.0,rigidbody,start
2024-01-20 07:56:55,24,800.0,rigidbody,start
2024-01-20 07:56:55,25,800.0,rigidbody,start
2024-01-20 07:56:55,26,3078.005,rigidbody,start
2024-01-20 07:56:55,27,800.0,rigidbody,start
2024-01-20 07:56:55,28,800.0,rigidbody,start
2024-01-20 07:56:55,29,800.0,rigidbody,start
2024-01-20 07:56:55,30,800.0,rigidbody,start
2024-01-20 07:56:55,31,2100.0,rigidbody,start
2024-01-20 07:57:00,0,800.0,rigidbody,start
2024-01-20 07:57:00,1,800.0,rigidbody,start
2024-01-20 07:57:00,2,2000.0,rigidbody,start
2024-01-20 07:57:00,3,1930.17,rigidbody,start
2024-01-20 07:57:00,4,1392.248,rigidbody,start
2024-01-20 07:57:00,5,2988.554,rigidbody,start
2024-01-20 07:57:00,6,800.0,rigidbody,start
2024-01-20 07:57:00,7,800.0,rigidbody,start
2024-01-20 07:57:00,8,2980.277,rigidbody,start
2024-01-20 07:57:00,9,3200.0,rigidbody,start
2024-01-20 07:57:00,10,800.0,rigidbody,start
2024-01-20 07:57:00,11,800.0,rigidbody,start
2024-01-20 07:57:00,12,1900.0,rigidbody,start
