Linux 5.15.0-91-generic (gl5) 	01/31/2024 	_x86_64_	(32 CPU)

07:08:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:42 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      26      0.20      0.00      0.00      0.00      0.00     99.80
07:09:42 PM      27      0.00      0.00      0.20      0.00      0.00     99.80
07:09:42 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

07:09:42 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:47 PM     all      0.53      0.00      0.08      1.74      0.00     97.65
07:09:47 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM       2      0.20      0.00      0.20      0.00      0.00     99.60
07:09:47 PM       3      0.20      0.00      0.40      0.00      0.00     99.40
07:09:47 PM       4      0.20      0.00      0.20      0.00      0.00     99.60
07:09:47 PM       5      0.20      0.00      0.00      0.00      0.00     99.80
07:09:47 PM       6      0.00      0.00      0.00      1.60      0.00     98.40
07:09:47 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
07:09:47 PM       9     15.80      0.00      0.60     54.00      0.00     29.60
07:09:47 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      11      0.20      0.00      0.20      0.00      0.00     99.60
07:09:47 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      20      0.00      0.00      0.40      0.00      0.00     99.60
07:09:47 PM      21      0.00      0.00      0.20      0.00      0.00     99.80
07:09:47 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
